grid.nam,latitude,longitude,elevation,all_flower_mid,all_fruit_mid,development_time,development_time_herb,development_time_WD,flower_herb_mid,flower_WD_mid,fruit_herb_mid,fruiting_WD_mid,all_flower_var,flower_herb_var,flower_WD_var,all_fruit_var,fruit_herb_var,fruit_WD_var,MAT,TCQ,MAP,PDM,TS,PS,accu_2019
1685,27.01,118.33,429.206,176.66,244.31,71.8,29.7,115.8,201.7,148.5,233.9,254.9,0.44,0.38,0.36,0.33,0.32,0.32,290.9788,281.95973,1797.2,44.7705,67.1969,58.3532,6282.306423
1686,26.88,119.33,599.424,177.99,244.4,68.4,27.2,115.9,202.7,149.1,233.8,257.8,0.45,0.39,0.37,0.34,0.29,0.36,289.6628,281.13967,1770,43.2186,65.0066,51.8191,5856.248309
1719,26.74,99.06,2772.32,193.34,241.2,56.9,29.7,100.8,208.4,155.3,237.4,248.2,0.36,0.26,0.38,0.27,0.23,0.34,284.1672,277.97561,1163.51,9.63687,45.2335,85.0716,3142.714251
1720,26.79,100.07,2661.17,197.07,239.75,49.3,26.1,96,209.7,156.2,236.5,247.2,0.31,0.22,0.34,0.24,0.2,0.3,284.7,278.56237,988.329,5.54468,44.9812,95.4683,3708.998503
1721,26.83,101.08,2298.59,188.26,240.33,58.3,29,100.6,206.9,151.5,236.7,246.2,0.35,0.25,0.31,0.25,0.22,0.3,287.162,280.89473,964.065,4.96643,45.3047,98.9968,4636.077875
1722,26.86,102.09,2049.5,186.08,241.75,60.9,31.5,101.5,205.9,151.3,237.9,247.4,0.35,0.27,0.29,0.26,0.23,0.29,288.1582,281.48807,1016.73,6.06723,47.5716,98.9575,5048.85905
1723,26.88,103.1,2119.7,189.21,241.74,58.9,31.8,102.7,206.9,151.1,238,248.3,0.37,0.27,0.34,0.26,0.23,0.31,286.2166,279.17847,911.867,6.61009,50.0452,91.531,4543.46188
1724,26.9,104.11,2122.73,185.84,241.76,63.5,30.8,107.5,206.3,150.2,236.9,248.8,0.39,0.3,0.35,0.27,0.23,0.31,285.1411,277.63474,909.694,9.77556,53.4393,83.9327,3988.396315
1725,26.9,105.12,1748.93,182.84,243.37,66.5,32.1,107.3,207.2,149.3,238,250.1,0.4,0.32,0.32,0.28,0.24,0.3,286.0567,277.65239,1062.43,16.1285,59.9319,76.338,4268.596263
1726,26.89,106.13,1328.53,179.49,242.41,64.3,30.6,106.6,202.2,147.7,235.8,250.9,0.43,0.37,0.34,0.32,0.3,0.33,287.9651,278.85564,1159.02,19.4688,65.6696,70.0409,4967.669817
1727,26.88,107.15,1124.77,175.9,242.34,68.7,30.5,108.7,199.2,148,234.4,250.9,0.43,0.38,0.35,0.32,0.3,0.34,288.3238,278.84396,1191.34,23.8179,68.9636,63.5402,5124.431073
1728,26.85,108.16,848,169.95,243.45,80.1,38.7,112.5,193.4,147.9,233.6,250.7,0.41,0.35,0.36,0.32,0.32,0.31,288.777,278.94529,1197.22,27.8562,72.3747,57.6565,5141.934993
1729,26.82,109.17,599.361,171.97,246.04,80.7,38.3,114.7,196.2,150.2,235.8,254.3,0.42,0.36,0.39,0.32,0.31,0.32,289.0548,278.8956,1243.76,33.6551,74.8609,53.5976,5533.013345
1730,26.78,110.18,569.545,173.97,245.26,77.6,35,115.8,199.1,149.4,236.2,253.7,0.44,0.36,0.4,0.33,0.3,0.34,288.8769,278.58725,1404.94,43.2166,76.4161,49.4577,5424.806513
1731,26.73,111.19,391.7,174.82,244.95,76.2,35,113.9,199.3,150.5,236.2,253.1,0.45,0.38,0.4,0.33,0.31,0.34,289.9111,279.27682,1406.5,48.5842,79.6194,46.8538,5756.605305
1732,26.67,112.19,170.514,173.69,243.61,76.3,35.4,112.9,195.4,152,233.5,252.9,0.44,0.39,0.41,0.33,0.3,0.33,291.1398,280.14224,1413.56,51.7863,82.7237,44.0816,6298.677933
1733,26.6,113.2,198,174.4,243.15,74.4,33.9,111.3,196.4,152.7,232.9,252.8,0.45,0.4,0.41,0.32,0.3,0.33,290.9469,280.07147,1515.49,50.2998,81.5394,42.3324,6196.47666
1734,26.52,114.2,452.394,175.48,242.95,73.7,33.7,112,198.8,150.4,234,252,0.45,0.38,0.41,0.33,0.29,0.34,289.7639,279.44804,1585.94,47.3785,76.8405,48.4414,5872.353133
1735,26.43,115.2,275.25,174.76,246.87,75.8,36.2,111.4,203.7,148.2,240.8,252.7,0.45,0.38,0.38,0.3,0.26,0.32,291.5494,281.23905,1537.68,42.5991,76.3218,55.781,6516.13662
1736,26.33,116.2,399.735,181.09,246.83,70.7,30,114.7,206.4,151.4,238.6,256.2,0.47,0.39,0.41,0.32,0.29,0.34,291.2753,281.55042,1712.75,44.3513,71.2727,60.2159,6223.31717
1737,26.23,117.2,523.71,177.61,244.29,71.1,27.6,115.2,202.1,150.8,233.1,256.1,0.46,0.4,0.4,0.35,0.32,0.35,291.1562,282.2861,1746.01,42.8793,64.8537,59.0266,6130.886725
1738,26.11,118.2,559.636,175.5,244.73,72,28.2,114.5,202.2,149.5,233.1,255.7,0.47,0.42,0.4,0.36,0.35,0.35,291.2089,283.02121,1640.57,38.1586,61.103,55.1056,6272.53925
1739,25.99,119.19,313.156,179.86,240.51,64.6,28.1,109.7,199.9,153.1,231.6,252,0.45,0.4,0.4,0.34,0.31,0.35,291.7923,283.758,1477.73,37.1225,61.9607,52.3539,6522.061463
1772,25.84,99.12,2354.44,191.21,244.89,64.3,33.4,105.4,208.4,155,241.6,249.9,0.42,0.31,0.44,0.31,0.25,0.38,286.7485,280.63556,1221.56,13.6005,43.6864,79.1079,3961.75493
1773,25.89,100.12,2220.63,194.09,243.28,56.9,28.9,101.8,210,154.2,239.6,250,0.38,0.27,0.39,0.28,0.23,0.34,287.3811,281.41746,1026.2,11.2367,43.0421,85.5721,4763.580043
1774,25.93,101.12,2137.6,189.41,244.72,61.9,29.4,105,210.4,152.3,240.9,250.1,0.4,0.28,0.37,0.28,0.25,0.31,288.2354,282.24177,957.024,8.33893,43.0972,94.2337,5137.584312
1775,25.96,102.12,1888.31,188.44,242.75,61.6,30.6,104.6,209.7,150.2,239.6,247.5,0.41,0.3,0.36,0.29,0.26,0.33,289.3461,283.02161,912.706,7.30785,45.013,95.7778,5536.65396
1776,25.98,103.12,2251.67,187.84,242.08,62,30.6,105.4,208.6,149.6,238.3,247.9,0.4,0.29,0.36,0.29,0.26,0.33,286.3647,279.88309,942.106,8.09982,45.9901,90.6362,4691.395672
1777,26,104.12,2043.14,191.09,242.55,58.6,29.1,103,212.7,149.6,239.9,246.9,0.4,0.29,0.34,0.27,0.23,0.32,286.8376,279.80505,1029.08,12.0657,49.4749,83.7337,4739.638955
1778,26,105.12,1465.47,187.27,248.74,71.7,35.1,106.4,213.5,156.9,243.8,253.9,0.46,0.39,0.4,0.33,0.3,0.36,288.4218,280.29727,1255.79,17.1612,56.9207,79.0451,5286.76854
1779,25.99,106.12,1172.44,172.3,242.33,72.2,33.2,107.4,196.2,148.5,233.9,250.5,0.46,0.44,0.39,0.38,0.34,0.4,289.67,281.01001,1277.17,17.0455,61.4224,75.1042,5425.5943
1780,25.98,107.12,1072.36,175.07,244.59,74.5,34,110.5,198.9,150.7,235.2,253.6,0.46,0.41,0.4,0.38,0.34,0.4,289.2533,280.30342,1278.6,22.6582,64.0968,67.2058,5350.4315
1781,25.96,108.12,813.176,170.87,244.74,81.1,38.9,112,194.2,150.4,234.6,251.8,0.44,0.41,0.39,0.37,0.37,0.36,289.5766,280.30193,1295.67,29.1103,67.0825,61.1228,5628.98352
1782,25.92,109.12,576.567,170.94,245.2,82.2,36.5,117.6,195.6,149.2,233.7,254.3,0.45,0.39,0.41,0.36,0.34,0.37,290.0269,280.39802,1388.43,36.4697,70.2907,58.2785,5801.456013
1783,25.88,110.12,758.4,174.82,246.33,77.7,33.6,114.9,200.6,151.1,236.8,254.9,0.47,0.41,0.42,0.36,0.32,0.38,288.994,279.21636,1578.03,46.5992,72.1898,55.8665,5443.99953
1784,25.83,111.12,480.514,175.21,245.82,77.3,34.6,115,200.9,149.8,237.2,253.7,0.46,0.39,0.42,0.34,0.32,0.35,290.0169,279.89368,1520.81,52.3351,75.2595,51.607,5849.310385
1785,25.77,112.12,401.313,174.21,243.79,76.6,34.7,112.9,198.2,151.3,233.8,252.8,0.45,0.39,0.41,0.32,0.29,0.33,290.5569,280.25924,1467.29,52.738,76.7336,49.2863,6072.690727
1786,25.7,113.12,509.531,177.96,244.66,74.8,32.2,114.3,201.5,152.7,235.2,254.1,0.47,0.4,0.43,0.35,0.31,0.37,290.4471,280.29176,1517.71,50.155,75.6787,49.013,5949.037703
1787,25.62,114.11,566.441,176.33,244.6,74.6,32.9,113.5,200.1,151.1,235.3,254,0.46,0.4,0.42,0.35,0.31,0.37,290.4357,280.73934,1627.39,46.2385,71.9881,54.7903,6003.375743
1788,25.54,115.1,303.452,171.55,244.15,80.1,35.4,112.3,198.7,150.2,233,253,0.44,0.37,0.41,0.34,0.29,0.36,292.2576,282.62879,1596.74,39.4049,70.9249,58.3061,6656.463823
1789,25.44,116.09,455.719,177.72,245.49,74.5,30.3,116.9,206,148.5,235.8,255.5,0.47,0.38,0.4,0.34,0.3,0.36,291.9288,283.07191,1699.5,39.8277,64.3661,59.2818,6451.07897
1790,25.34,117.08,678.333,180.92,247.97,73.9,30.1,114.2,208.8,153.1,237.3,258.3,0.47,0.4,0.41,0.36,0.32,0.37,291.4281,283.5567,1731.86,36.8364,57.704,59.0889,6301.283308
1791,25.22,118.07,528.839,180.69,245.12,71.8,27.7,113.3,206.8,153.4,235.3,255.3,0.47,0.4,0.43,0.35,0.3,0.37,291.9687,284.4492,1503.04,30.9788,56.6569,57.0449,6603.293514
1794,24.83,121.01,680.952,185.2,240.84,58.2,27.5,108,199.8,155,230.7,259.9,0.47,0.43,0.45,0.38,0.33,0.42,291.517,285.7985,2373.92,70.7923,42.9999,47.2074,6439.15851
1824,24.89,98.19,1631.03,183.91,250.06,80.6,39.2,113.1,210.4,151.7,250.2,249.9,0.56,0.43,0.55,0.41,0.33,0.48,289.2744,283.1958,1580.94,15.2325,41.6847,82.6735,5325.794049
1825,24.94,99.18,1778.41,184.68,246.58,76.4,38.2,110.3,208.2,152,245.2,248.1,0.52,0.41,0.52,0.39,0.33,0.45,288.9622,282.824,1163.26,15.7215,43.1369,77.5229,5225.30792
1826,24.99,100.17,1932.25,189.37,245.37,66.8,33.8,106.6,208.9,152.9,242.5,249.5,0.47,0.35,0.48,0.35,0.29,0.42,288.9601,283.09701,1025.45,13.963,41.5793,82.36,5270.293953
1827,25.03,101.15,1985.23,186.02,248.81,72.3,35.8,106.6,211.8,152.1,248.9,248.7,0.54,0.43,0.52,0.38,0.32,0.44,289.3789,283.5932,961.62,11.4512,41.1184,88.377,5351.983267
1828,25.06,102.15,1954.17,192.16,241.99,58.6,28.9,104.9,211.7,151,239.5,246.4,0.44,0.33,0.42,0.33,0.28,0.39,289.2411,283.2807,941.95,10.874,42.1889,89.4129,5183.821857
1829,25.08,103.14,1993.6,193.04,242.55,58.7,29.7,106.3,212,149.6,239.4,248.3,0.45,0.34,0.42,0.32,0.29,0.38,288.2864,281.96667,992.122,12.0629,44.4184,86.251,4963.73698
1830,25.1,104.13,1857.47,179.07,244.7,72,34.4,107.6,206,149.8,240.5,249,0.48,0.41,0.42,0.36,0.32,0.39,288.3048,281.43249,1079.56,14.6972,47.8885,81.2914,4928.152495
1831,25.1,105.12,1256.33,179.65,247.46,75.6,35.9,110.4,206,152.4,240.8,253.9,0.48,0.42,0.42,0.37,0.32,0.41,290.1773,282.43542,1288.44,16.4929,53.7457,79.4309,5759.452795
1832,25.09,106.11,842.933,172.39,247.73,79.9,37.3,111,198.7,151,237.5,255.6,0.49,0.47,0.43,0.42,0.38,0.44,291.9724,283.7884,1249.45,11.4337,57.263,79.065,6396.763405
1833,25.08,107.1,733.967,172.97,246.47,79.6,38.4,111.5,195.2,152.6,235.7,255.3,0.49,0.45,0.46,0.43,0.39,0.44,291.9751,283.5473,1306.41,19.5182,59.5562,71.4422,6353.48453
1834,25.06,108.09,584.6,171.47,247.61,84.9,39.3,116,195.2,151.6,236.9,255.1,0.47,0.42,0.43,0.4,0.37,0.4,291.987,283.2011,1431.58,30.9807,63.005,65.9497,6475.158855
1835,25.02,109.08,395.939,171.86,246.97,84.2,39,117.4,195.9,151.3,235.2,255.9,0.47,0.44,0.42,0.39,0.36,0.4,291.9946,282.81881,1525.52,38.282,66.7416,63.567,6488.270163
1836,24.98,110.07,353.235,174.5,248.23,78.4,32.3,114.3,199.9,153,236.9,257.7,0.48,0.44,0.44,0.38,0.34,0.4,292.0824,282.6403,1724.97,46.8833,69.5386,66.2615,6578.58241
1837,24.93,111.06,430.806,176.35,248,79.3,34.1,116.6,200,153.6,236.9,257.6,0.48,0.42,0.45,0.37,0.34,0.38,291.2649,281.85644,1586.22,47.5532,69.3183,59.8582,6293.500878
1838,24.87,112.05,600.433,176.91,247.66,78.2,34.1,114.6,202.1,152.3,237.2,256.9,0.46,0.39,0.42,0.36,0.32,0.37,290.6464,281.37444,1524.79,44.7426,68.2117,58.3803,6027.126785
1839,24.8,113.04,477.882,177.17,245.36,75.8,32.6,114.3,200,153.2,235.2,255.1,0.47,0.41,0.43,0.38,0.34,0.39,291.5327,282.37194,1557.38,39.415,67.6435,60.5299,6372.515405
1840,24.72,114.02,364.517,179.58,249.97,79.4,33.4,115.8,206.6,154.6,239.8,258.5,0.5,0.42,0.46,0.38,0.35,0.39,292.5672,283.6866,1701.93,39.2545,65.3754,61.7553,6687.674328
1841,24.64,115,364.343,176.67,247.54,78.3,32.7,113.7,205.6,151.5,236.9,256.7,0.48,0.39,0.43,0.36,0.31,0.38,292.7104,284.1007,1728.63,36.404,62.4227,60.3099,6635.7925
1842,24.54,115.98,340.188,174.94,245.08,76.5,32,114,201.1,151.2,232.9,255.7,0.46,0.4,0.42,0.36,0.33,0.37,293.3377,285.1404,1634.78,32.8662,59.1855,57.3733,7032.171345
1843,24.44,116.96,406.879,180.93,247.6,73.5,30,113,209.5,152.1,237.8,257,0.48,0.4,0.42,0.34,0.3,0.36,293.0288,285.5898,1605.75,29.5483,55.033,60.2402,6933.701073
1844,24.33,117.94,102.52,182.44,245.18,70,30.8,111.2,207.1,153.2,237.2,254.7,0.47,0.4,0.42,0.36,0.3,0.4,294.0065,286.7002,1338.03,26.0774,55.8496,58.7252,7458.042981
1847,23.93,120.85,965.625,186.74,240.08,56.3,27.1,105.3,201,155.1,231.1,258,0.47,0.42,0.45,0.38,0.32,0.44,290.6506,285.7208,2451.84,35.2747,35.8849,72.8966,5864.829283
1878,24.04,99.23,1525.66,184.75,247.36,75.1,36.8,108.7,209.6,150.4,245.7,249.3,0.55,0.43,0.54,0.42,0.33,0.49,290.6417,284.8891,1323.9,13.1734,39.6372,85.798,5878.601857
1879,24.09,100.21,1743,184.62,250.41,76.2,38.7,109.6,211,149.9,248.5,252.5,0.55,0.43,0.53,0.4,0.33,0.46,290.1075,284.5167,1162.75,13.4794,38.7774,84.8455,5665.51851
1880,24.13,101.19,1646.66,182.99,250.04,75.7,36.8,107.9,211.5,150.6,249.3,250.8,0.55,0.44,0.52,0.4,0.33,0.46,291.2858,285.6295,1070.04,13.1987,39.4644,84.388,5906.010767
1881,24.16,102.17,1677.94,185.07,247.65,71.3,32.4,107.2,212.4,151.6,245.2,250.2,0.51,0.38,0.48,0.36,0.3,0.41,291.3758,285.6055,999.561,12.8166,40.7427,83.543,5776.489328
1882,24.18,103.15,1688.63,186.65,250.07,73.3,34.6,111.2,216,147.1,248.4,252,0.54,0.4,0.48,0.38,0.3,0.44,290.5945,284.5207,977.252,11.1164,42.6188,83.6589,5642.492913
1883,24.19,104.14,1550.43,179.01,247.15,76.7,35.5,113.7,209.5,146.5,242.1,252.3,0.54,0.44,0.48,0.4,0.35,0.44,289.9145,283.1958,1023.59,13.8145,46.5102,78.3167,5777.094288
1884,24.2,105.12,1141.7,174.59,249,80.5,38.4,112.6,204.4,148.8,242.2,254.6,0.52,0.47,0.46,0.42,0.38,0.44,291.121,283.8148,1181.96,12.8172,50.5981,80.422,6335.833785
1885,24.19,106.1,711.867,174.56,248.63,82.8,39.7,113.1,201.4,152,240.5,254.9,0.52,0.46,0.48,0.43,0.38,0.46,293.1855,285.5213,1195.29,10.4611,53.3951,82.0433,6759.922305
1886,24.18,107.08,543.75,174.66,249.27,82.1,40,112.3,197.8,154.2,239.6,257,0.51,0.45,0.48,0.43,0.38,0.46,293.6895,285.7069,1311.64,21.8844,56.1642,73.2554,6867.723125
1887,24.15,108.06,403.121,172.26,246.42,81.9,38.1,109.3,196,155.4,234.9,253.7,0.47,0.43,0.45,0.41,0.39,0.41,293.5448,285.2115,1555.42,34.6074,59.4763,67.9631,7041.074475
1888,24.12,109.04,236.774,177.59,249.15,78.6,35,113.2,202.1,156.4,237.5,258.9,0.46,0.42,0.42,0.4,0.37,0.41,293.8342,285.1299,1491.69,36.5977,62.8404,63.4118,7154.659195
1889,24.08,110.02,336.767,172.66,252.34,87.9,37.5,118.7,200.2,153.5,240.1,260.3,0.49,0.45,0.44,0.4,0.36,0.41,292.9136,284.2101,1525.49,40.9497,63.1279,62.8897,6996.485997
1890,24.03,111,303.156,177.46,254.01,85.1,36.2,118.1,205.5,155.7,241.5,263.4,0.5,0.43,0.46,0.38,0.32,0.4,293.1045,284.5496,1499.41,40.7475,62.4575,62.5673,6942.543515
1891,23.97,111.98,305.714,176.13,251.38,82.7,32.8,116.3,206,153.1,239.3,260,0.49,0.42,0.44,0.39,0.35,0.4,293.298,284.8735,1527.89,37.9668,61.5314,61.5705,6977.770092
1892,23.9,112.96,211,179.84,249.93,78.1,29.4,115.6,208.1,155.2,239.6,258.5,0.5,0.42,0.46,0.39,0.35,0.4,293.8332,285.5314,1770.38,34.684,60.3807,64.5931,7306.291785
1893,23.82,113.93,275.147,179.49,250.18,77.2,28.5,116.7,207.7,154,238.4,260.2,0.51,0.44,0.46,0.4,0.37,0.41,293.7258,285.7527,1972.16,33.2424,57.5318,66.8955,7177.10714
1894,23.74,114.9,247.586,178.58,250.78,80.3,32.3,115.8,206.7,154.6,240.2,259.6,0.49,0.41,0.45,0.39,0.34,0.41,293.9553,286.231,1885.34,31.9933,55.5566,64.7129,7247.128158
1895,23.64,115.87,248.969,177.9,249.53,78.6,33.2,110.9,205,157,240.3,256.9,0.45,0.37,0.41,0.36,0.3,0.39,293.8049,286.4565,1678.97,30.6194,53.664,61.7622,7294.914618
1896,23.54,116.84,130.32,179.26,244.43,68.3,24.5,110.3,207.9,150.9,235.2,254.1,0.46,0.39,0.38,0.33,0.29,0.36,294.2221,287.0854,1500.26,28.779,53.4281,63.2591,7498.741715
1900,23.04,120.7,866.677,185.41,241.56,58.9,27.7,105.7,200.7,155.7,232.2,258,0.49,0.44,0.46,0.39,0.33,0.44,292.7167,288.331,2679.93,31.3978,31.2097,89.7929,6767.302215
1931,23.14,99.29,1378.72,177.23,248.62,80,36.9,110,207.1,150.6,245.6,251.1,0.57,0.47,0.55,0.44,0.36,0.49,291.058,285.7028,1436,11.0065,36.6839,85.9018,6024.047818
1932,23.18,100.26,1420.24,183.6,251.35,79.1,38.9,108.8,213.7,152.2,246.4,255.8,0.58,0.46,0.55,0.43,0.35,0.48,291.7467,286.3842,1389.94,13.6217,36.5927,85.8812,6312.02539
1933,23.22,101.23,1430.08,180.1,253.19,81.5,37.8,107.7,216.5,150.4,250.3,255.2,0.58,0.45,0.53,0.41,0.34,0.45,291.7009,286.2354,1397.22,14.5188,37.4491,85.5562,6351.698323
1934,23.25,102.2,1482.28,176.55,251.2,80.7,36.3,112.6,210.2,148.2,246.9,254.7,0.57,0.48,0.51,0.45,0.39,0.48,291.7352,286.2635,1336.26,15.5887,38.005,85.3498,6364.75174
1935,23.27,103.17,1476.48,176.56,251.54,80.9,37.4,111.7,207.6,149.5,245.7,256.2,0.56,0.48,0.51,0.44,0.38,0.48,291.3849,285.7488,1202.67,11.3674,39.4985,84.1878,6187.092002
1936,23.29,104.14,1494.11,175.1,251.74,83.4,40.1,112.3,205.4,149.8,244.4,257.2,0.55,0.48,0.5,0.44,0.39,0.47,290.0091,283.6814,1281.11,12.3315,43.9358,82.441,5750.527952
1937,23.29,105.12,1151.61,171.15,251.97,86.7,42.8,114.9,201.4,149.2,243.7,257.7,0.56,0.53,0.49,0.45,0.42,0.47,290.4005,283.5949,1333.88,13.0497,47.3413,83.5373,6044.64998
1938,23.28,106.09,823.361,171.56,250.54,87,42.7,114.8,201.3,150.4,241.3,256.7,0.55,0.52,0.49,0.46,0.42,0.47,292.2823,285.1094,1416.78,16.4736,50.0426,83.2939,6534.530815
1939,23.27,107.06,458.462,170.83,251.83,87.5,41.6,113.8,199.1,151.4,241.6,257.9,0.53,0.49,0.48,0.45,0.42,0.46,294.2528,286.658,1421.71,24.9176,53.5151,75.3899,7271.020799
1940,23.25,108.03,229.241,171.72,246.15,81,34,111.4,198.8,151.8,233.7,255,0.49,0.43,0.45,0.42,0.37,0.44,294.9158,286.9721,1571.74,36.8475,56.5208,67.0483,7545.169322
1941,23.21,109,171.167,172.09,245.23,80.9,31.3,114.3,200.1,151,232,255.5,0.48,0.41,0.44,0.41,0.34,0.44,294.6914,286.5371,1530.99,35.4177,58.2131,64.6948,7443.030403
1942,23.17,109.97,149.371,178.6,250.6,80.8,31.4,116.7,207.8,155.4,239,259.8,0.52,0.45,0.47,0.4,0.35,0.43,294.5762,286.557,1519.92,38.784,57.4027,62.9392,7616.189038
1943,23.12,110.94,183.912,176.24,252.2,86,33.2,118.7,207.4,154.5,241.4,259.4,0.52,0.46,0.48,0.41,0.36,0.42,294.7702,287.0441,1537.04,33.5788,55.7425,65.0222,7462.572845
1944,23.06,111.91,184.571,178.57,252.14,82,30.7,117.3,208.5,155.4,239.8,261.2,0.52,0.45,0.48,0.42,0.37,0.43,294.8844,287.2759,1575.87,30.3779,54.9679,66.1825,7533.35465
1945,23,112.88,43.5455,183.51,251.52,74,28.9,112.2,210.2,158.8,241.4,260.8,0.52,0.45,0.47,0.39,0.36,0.41,295.3835,287.8361,1629.41,31.7259,54.5788,66.9861,7821.706323
1946,22.92,113.84,48.129,179.6,249.21,75.8,27.9,114.7,207.3,154.2,238.8,258.8,0.52,0.45,0.47,0.41,0.35,0.43,295.4192,288.102,1871.28,28.6766,52.6143,68.0999,7888.408924
1947,22.83,114.81,141.643,182.87,249.63,74,30.5,111.9,209.9,156,241.7,257.6,0.52,0.44,0.47,0.38,0.33,0.42,294.8667,287.843,2008.1,29.559,50.6789,70.5071,7676.913463
1985,22.27,100.31,1274.91,177.51,250.03,79.7,40.1,108.2,205.4,151.1,245.5,254,0.57,0.51,0.54,0.49,0.41,0.54,292.3582,287.3676,1497.71,14.261,33.7179,84.1776,6399.443531
1986,22.31,101.27,1132.67,177.76,253.02,80.5,40.3,107.5,206.9,151.2,250.6,255,0.59,0.52,0.55,0.48,0.4,0.53,292.7047,287.5976,1555.55,17.4831,34.4088,80.3005,6810.290011
1992,22.36,107.04,259.593,172.78,252.71,86.9,41.5,111,200.3,155.2,241,259.4,0.52,0.46,0.49,0.45,0.4,0.46,295.2844,287.9961,1446.9,25.6072,51.8992,73.8977,7805.080236
1993,22.34,108,186.806,172.09,249.88,87,34.7,115.3,202.1,153.1,234.8,258.6,0.53,0.48,0.49,0.45,0.4,0.46,295.1905,287.7472,1714.07,33.207,53.0831,74.2421,7709.344393
1994,22.3,108.97,88.6389,172.38,246.09,80.7,29.6,113.3,200.8,153.3,230.7,257.3,0.49,0.43,0.45,0.41,0.33,0.44,295.3201,287.6248,1661.77,31.0116,54.5762,72.5756,7784.766686
1995,22.26,109.93,154.367,177.1,249.79,78,31.8,110.7,207.1,155.5,236.7,260.2,0.48,0.42,0.43,0.42,0.35,0.44,294.9364,287.4284,1469.94,29.4605,53.1903,66.0819,7755.745787
1996,22.21,110.89,265.889,179.06,251.17,82.7,32.3,117,207.8,156.1,240.9,259,0.53,0.46,0.5,0.42,0.36,0.45,295.0022,288.0569,1732.25,25.4737,49.1241,70.5446,7700.198938
1997,22.16,111.84,177.657,178.4,252.97,82.3,33.7,115,205,157.5,241.9,261.1,0.52,0.47,0.48,0.42,0.36,0.44,295.0572,288.1761,1887.54,26.2737,48.9896,73.105,7710.185434
1998,22.09,112.8,60.3448,183.31,250.96,76.5,26.3,107.7,208.9,163.6,239.2,259.4,0.5,0.43,0.47,0.41,0.34,0.43,295.5951,288.5468,1545.43,20.9501,50.5326,78.9731,7934.30964
2048,21.35,109.88,26.8846,179.08,250.12,78.4,29.5,110.6,208.2,159.8,235.3,261.4,0.48,0.42,0.44,0.43,0.35,0.46,296.339,289.4399,1411.74,24.9304,49.3398,70.34,8302.375288
2154,19.52,109.79,135.735,177.72,253.53,82.8,32.3,114.7,211.5,153.3,241.7,262.9,0.57,0.48,0.52,0.5,0.41,0.54,297.1433,291.8304,1387.01,20.7793,37.0017,65.6317,8519.217707
2155,19.47,110.72,33.7727,178.28,252.01,82.4,31.5,113.4,211.1,155.7,238.4,262.3,0.56,0.46,0.53,0.49,0.39,0.53,297.4493,292.1054,1795.73,29.8101,36.6762,62.974,8701.0368
2206,18.64,108.82,215.52,178.01,254.06,82.4,33,112.3,208.2,156.8,240.9,263.9,0.57,0.5,0.53,0.51,0.41,0.54,297.1057,292.3956,1328.18,13.1272,32.7298,81.3817,8578.123142
2207,18.6,109.74,324,178.59,255.04,82.9,32.9,112.5,208.4,158,241.9,264.2,0.56,0.5,0.53,0.5,0.42,0.53,296.8226,292.4536,1614.13,14.6721,29.95,78.1597,8316.130257
